local_name,agev_parcel_id,satel_parcel_id,year,crop,yield_ha
VELKÝ KAMENEC 2,57600690215731856,1408.0,2020,SOJA,2.71
VELKÝ KAMENEC 2,57600690215731856,1408.0,2021,PŠENICE J.,7.14
VELKÝ KAMENEC 2,57600690215731856,1408.0,2022,PŠENICE OZ.,6.79
VELKÝ KAMENEC 2,57600690215731856,1408.0,2023,PŠENICE OZ.,8
Velky Klaster,59754373867127328,1562.0,2017,SOJA,3.83
Velky Klaster,59754373867127328,1562.0,2018,PŠENICE J.,4.99
Velky Klaster,59754373867127328,1562.0,2019,PŠENICE OZ.,6.47
Velky Klaster,59754373867127328,1562.0,2020,PŠENICE OZ.,7.68
Velky Klaster,59754373867127328,1562.0,2021,SOJA,3.18
Velky Klaster,59754373867127328,1562.0,2022,PŠENICE OZ.,7.63
Velky Klaster,59754373867127328,1562.0,2023,PŠENICE OZ.,9.06
Velky Klaster 1,59754373862933000,1563.0,2017,SOJA,3.83
Velky Klaster 1,59754373862933000,1563.0,2018,PŠENICE J.,4.99
Velky Klaster 1,59754373862933000,1563.0,2019,PŠENICE OZ.,6.47
Velky Klaster 1,59754373862933000,1563.0,2020,PŠENICE OZ.,7.68
Velky Klaster 1,59754373862933000,1563.0,2021,SOJA,3.18
Velky Klaster 1,59754373862933000,1563.0,2022,PŠENICE OZ.,7.63
Velky Klaster 1,59754373862933000,1563.0,2023,PŠENICE OZ.,9.06
Velky kus 1,59882910792041024,1457.0,2017,SLUNEČNICE,3.83
Velky kus 1,59882910792041024,1457.0,2018,JEČMEN J.,5.04
Velky kus 1,59882910792041024,1457.0,2019,PŠENICE OZ.,6.18
Velky kus 1,59882910792041024,1457.0,2020,SOJA,2.3
Velky kus 1,59882910792041024,1457.0,2021,PŠENICE OZ.,6.55
Velky kus 1,59882910792041024,1457.0,2022,JEČMEN OZ.,9.16
Velky kus 1,59882910792041024,1457.0,2023,ŘEPKA,4.24
Velky kus 1,59882910792041024,1457.0,2024,PŠENICE OZ.,6.86
Velky kus 2,55535434385605168,1409.0,2017,SLUNEČNICE,3.83
Velky kus 2,55535434385605168,1409.0,2018,JEČMEN J.,5.04
Velky kus 2,55535434385605168,1409.0,2019,PŠENICE OZ.,6.18
Velky kus 2,55535434385605168,1409.0,2020,SOJA,2.3
Velky kus 2,55535434385605168,1409.0,2021,PŠENICE OZ.,6.55
Velky kus 2,55535434385605168,1409.0,2022,JEČMEN OZ.,9.16
Velky kus 2,55535434385605168,1409.0,2023,ŘEPKA,4.24
Velky kus 2,55535434385605168,1409.0,2024,PŠENICE OZ.,6.86
VRBIČKY,55535434293330480,1564.0,2017,JEČMEN J.,4.1
VRBIČKY,55535434293330480,1564.0,2018,PŠENICE OZ.,5.9
VRBIČKY,55535434293330480,1564.0,2019,PŠENICE OZ.,7.67
VRBIČKY,55535434293330480,1564.0,2021,JEČMEN J.,6.05
VRBIČKY,55535434293330480,1564.0,2022,CUKROVKA,86.24
VRBIČKY,55535434293330480,1564.0,2023,PŠENICE J.,5.56
VRBIČKY,55535434293330480,1564.0,2024,LNIČKA,1.21
VRŠKA,0,,2017,SOJA,3.38
VRŠKA,0,,2021,PŠENICE OZ.,7.2
VRŠKA,0,,2022,PŠENICE OZ.,7.25
VRŠKA,0,,2023,CUKROVKA,132.22
VRŠKA,0,,2024,KUKUŘICE,14
VYDŘENEC,0,,2017,PŠENICE OZ.,8.39
VYDŘENEC,0,,2018,SOJA,2.46
VYDŘENEC,0,,2019,PŠENICE OZ.,7.4
VYDŘENEC,0,,2020,ŘEPKA,2.69
VYDŘENEC,0,,2021,PŠENICE OZ.,7.34
VYDŘENEC,0,,2022,PŠENICE OZ.,6.03
VYDŘENEC,0,,2023,ŘEPKA,3.7
VYDŘENEC,0,,2024,PŠENICE OZ.,7.9
ZA DRAHOU,55535434293330480,1564.0,2017,JETEL NACHOVÝ,-
ZA DRAHOU,55535434293330480,1564.0,2018,JETEL NACHOVÝ,-
ZA DRAHOU,55535434293330480,1564.0,2019,JETEL NACHOVÝ,-
ZA DRAHOU,55535434293330480,1564.0,2020,JETEL NACHOVÝ,-
ZA DRAHOU,55535434293330480,1564.0,2021,PŠENICE OZ.,6.68
ZA DRAHOU,55535434293330480,1564.0,2022,PŠENICE OZ.,5.95
ZA DRAHOU,55535434293330480,1564.0,2023,KUKUŘICE,11.2
ZA DRAHOU,55535434293330480,1564.0,2024,SOJA,3.92
Za Langrova 1,52110787963011840,1411.0,2017,SOJA,4.04
Za Langrova 1,52110787963011840,1411.0,2018,PŠENICE OZ.,6.01
Za Langrova 1,52110787963011840,1411.0,2019,PŠENICE OZ.,6.9
Za Langrova 1,52110787963011840,1411.0,2021,JEČMEN J.,5.58
Za Langrova 1,52110787963011840,1411.0,2022,PŠENICE OZ.,6.66
Za Langrova 1,52110787963011840,1411.0,2023,SOJA,4.09
Za Langrova 1,52110787963011840,1411.0,2024,PŠENICE OZ.,7.53
Za Langrova 2,52110787996566152,1412.0,2017,SOJA,4.04
Za Langrova 2,52110787996566152,1412.0,2018,PŠENICE OZ.,6.01
Za Langrova 2,52110787996566152,1412.0,2019,PŠENICE OZ.,6.9
Za Langrova 2,52110787996566152,1412.0,2021,JEČMEN J.,5.58
Za Langrova 2,52110787996566152,1412.0,2022,PŠENICE OZ.,6.66
Za Langrova 2,52110787996566152,1412.0,2023,SOJA,4.09
Za Langrova 2,52110787996566152,1412.0,2024,PŠENICE OZ.,7.53
ZA MOSTKY,0,,2017,PŠENICE OZ.,6.76
ZA MOSTKY,0,,2018,SOJA,2.09
ZA MOSTKY,0,,2019,PŠENICE OZ.,5.73
ZA MOSTKY,0,,2020,ŘEPKA,2.97
ZA MOSTKY,0,,2021,PŠENICE OZ.,7.07
ZA MOSTKY,0,,2022,PŠENICE OZ.,6.97
ZA MOSTKY,0,,2023,SOJA,4.18
ZA MOSTKY,0,,2024,PŠENICE OZ.,7.71
ZA NOVÁKOVA,61640199580435192,1413.0,2017,PŠENICE OZ.,7.95
ZA NOVÁKOVA,61640199580435192,1413.0,2018,PŠENICE OZ.,6.39
ZA NOVÁKOVA,61640199580435192,1413.0,2019,ŘEPKA,3.57
ZA NOVÁKOVA,61640199580435192,1413.0,2021,PŠENICE OZ.,7.6
ZA NOVÁKOVA,61640199580435192,1413.0,2022,PŠENICE OZ.,5.86
ZA NOVÁKOVA,61640199580435192,1413.0,2023,JETEL NACHOVÝ,0.33
ZA NOVÁKOVA,61640199580435192,1413.0,2024,PŠENICE OZ.,5.92
ZA ODHÁNĚLOVA,52110787925263088,1415.0,2017,PŠENICE OZ.,8.37
ZA ODHÁNĚLOVA,52110787925263088,1415.0,2018,SLUNEČNICE,2.5
ZA ODHÁNĚLOVA,52110787925263088,1415.0,2019,PŠENICE OZ.,7.12
ZA ODHÁNĚLOVA,52110787925263088,1415.0,2020,JEČMEN J.,4.23
ZA ODHÁNĚLOVA,52110787925263088,1415.0,2021,ŘEPKA,3.35
ZA ODHÁNĚLOVA,52110787925263088,1415.0,2022,PŠENICE OZ.,7.8
ZA ODHÁNĚLOVA,52110787925263088,1415.0,2023,PŠENICE OZ.,9.48
ZA ODHÁNĚLOVA,52110787925263088,1415.0,2024,SOJA,3.47
ZA PŠENSKOVA HORNÍ,52110787870736992,1567.0,2017,PŠENICE OZ.,5.42
ZA PŠENSKOVA HORNÍ,52110787870736992,1567.0,2018,PŠENICE OZ.,4.52
ZA PŠENSKOVA HORNÍ,52110787870736992,1567.0,2019,ŘEPKA,3.09
ZA PŠENSKOVA HORNÍ,52110787870736992,1567.0,2020,PŠENICE OZ.,7.65
ZA PŠENSKOVA HORNÍ,52110787870736992,1567.0,2021,PŠENICE OZ.,6.72
ZA PŠENSKOVA HORNÍ,52110787870736992,1567.0,2023,PŠENICE OZ.,8.17
ZA PŠENSKOVA HORNÍ,52110787870736992,1567.0,2024,ŘEPKA,2.37
Za psenskova spodni 1,61640199569949424,1417.0,2017,PŠENICE OZ.,5.49
Za psenskova spodni 1,61640199569949424,1417.0,2018,PŠENICE OZ.,4.52
Za psenskova spodni 1,61640199569949424,1417.0,2019,ŘEPKA,5.8
Za psenskova spodni 1,61640199569949424,1417.0,2020,PŠENICE OZ.,8.51
Za psenskova spodni 1,61640199569949424,1417.0,2021,PŠENICE OZ.,8.04
Za psenskova spodni 1,61640199569949424,1417.0,2022,PŠENICE OZ.,5.38
Za psenskova spodni 1,61640199569949424,1417.0,2023,ŘEPKA,3.7
Za psenskova spodni 1,61640199569949424,1417.0,2024,PŠENICE OZ.,6.99
Za Psenskova spodni 2,61640199320388280,1419.0,2017,PŠENICE OZ.,5.49
Za Psenskova spodni 2,61640199320388280,1419.0,2018,PŠENICE OZ.,4.52
Za Psenskova spodni 2,61640199320388280,1419.0,2019,ŘEPKA,5.8
Za Psenskova spodni 2,61640199320388280,1419.0,2020,PŠENICE OZ.,8.51
Za Psenskova spodni 2,61640199320388280,1419.0,2021,PŠENICE OZ.,8.04
Za Psenskova spodni 2,61640199320388280,1419.0,2022,PŠENICE OZ.,5.38
Za Psenskova spodni 2,61640199320388280,1419.0,2023,ŘEPKA,3.7
Za Psenskova spodni 2,61640199320388280,1419.0,2024,PŠENICE OZ.,6.99
ZA SPOLANOU,57600483977609792,1568.0,2017,PŠENICE OZ.,7.43
ZA SPOLANOU,57600483977609792,1568.0,2018,PŠENICE J.,4.65
ZA SPOLANOU,57600483977609792,1568.0,2019,PŠENICE OZ.,5.94
ZA SPOLANOU,57600483977609792,1568.0,2020,JETEL NACHOVÝ,-
ZA SPOLANOU,57600483977609792,1568.0,2021,PŠENICE OZ.,8.48
ZA SPOLANOU,57600483977609792,1568.0,2022,PŠENICE OZ.,5.81
ZA SPOLANOU,57600483977609792,1568.0,2023,JETEL NACHOVÝ,3
ZA SPOLANOU,57600483977609792,1568.0,2024,PŠENICE OZ.,7.8
ZA TRATÍ,57600773260853968,1460.0,2017,JETEL NACHOVÝ,-
ZA TRATÍ,57600773260853968,1460.0,2018,JETEL NACHOVÝ,-
ZA TRATÍ,57600773260853968,1460.0,2019,JETEL NACHOVÝ,-
ZA TRATÍ,57600773260853968,1460.0,2020,JETEL NACHOVÝ,-
ZA TRATÍ,57600773260853968,1460.0,2021,Neznáma,2.05
ZA TRATÍ,57600773260853968,1460.0,2022,JEČMEN OZ.,5.23
ZA TRATÍ,57600773260853968,1460.0,2023,JETEL NACHOVÝ,ÚHOR
ZA TRATÍ,57600773260853968,1460.0,2024,KUKUŘICE,10.47
ZA VRCHA,57600425043444424,1569.0,2017,PŠENICE OZ.,7.25
ZA VRCHA,57600425043444424,1569.0,2018,ŘEPKA,2.84
ZA VRCHA,57600425043444424,1569.0,2019,PŠENICE OZ.,7.52
ZA VRCHA,57600425043444424,1569.0,2020,JETEL NACHOVÝ,-
ZA VRCHA,57600425043444424,1569.0,2021,Neznáma,-
ZA VRCHA,57600425043444424,1569.0,2022,JETEL NACHOVÝ,VOJTĚŠKA
ZA VRCHA,57600425043444424,1569.0,2023,JETEL NACHOVÝ,VOJTĚŠKA
ZA VRCHA,57600425043444424,1569.0,2024,PŠENICE J.,6.31
ZAHRÁDKY,52110787944137352,1462.0,2017,PŠENICE OZ.,8.05
ZAHRÁDKY,52110787944137352,1462.0,2018,JEČMEN J.,5.79
ZAHRÁDKY,52110787944137352,1462.0,2019,ŘEPKA,3.47
ZAHRÁDKY,52110787944137352,1462.0,2020,PŠENICE OZ.,8.06
ZAHRÁDKY,52110787944137352,1462.0,2021,PŠENICE OZ.,8.19
ZAHRÁDKY,52110787944137352,1462.0,2022,PŠENICE J.,4.63
ZAHRÁDKY,52110787944137352,1462.0,2023,ŘEPKA,4.16
ZAHRÁDKY,52110787944137352,1462.0,2024,PŠENICE OZ.,7.58
ZTRACENÝ,52110787897999912,1465.0,2017,JETEL NACHOVÝ,-
ZTRACENÝ,52110787897999912,1465.0,2018,JETEL NACHOVÝ,-
ZTRACENÝ,52110787897999912,1465.0,2019,JETEL NACHOVÝ,-
ZTRACENÝ,52110787897999912,1465.0,2020,PŠENICE OZ.,6.25
ZTRACENÝ,52110787897999912,1465.0,2022,JETEL NACHOVÝ,VOJTĚŠKA
ZTRACENÝ,52110787897999912,1465.0,2023,JETEL NACHOVÝ,VOJTĚŠKA
ZTRACENÝ,52110787897999912,1465.0,2024,JETEL NACHOVÝ,VOJTĚŠKA
Zidak 1,55535434366730896,1423.0,2017,PŠENICE OZ.,7.74
Zidak 1,55535434366730896,1423.0,2018,JEČMEN J.,5.98
Zidak 1,55535434366730896,1423.0,2019,SOJA,2.44
Zidak 1,55535434366730896,1423.0,2020,PŠENICE OZ.,8.85
Zidak 1,55535434366730896,1423.0,2021,JEČMEN J.,5.47
Zidak 1,55535434366730896,1423.0,2022,SOJA,2.88
Zidak 1,55535434366730896,1423.0,2023,PŠENICE OZ.,7.88
Zidak 1,55535434366730896,1423.0,2024,PŠENICE OZ.,8.77
Zidak 2,52110787864445496,1463.0,2017,PŠENICE OZ.,7.74
Zidak 2,52110787864445496,1463.0,2018,JEČMEN J.,5.98
Zidak 2,52110787864445496,1463.0,2019,SOJA,2.44
Zidak 2,52110787864445496,1463.0,2020,PŠENICE OZ.,8.85
Zidak 2,52110787864445496,1463.0,2021,JEČMEN J.,5.47
Zidak 2,52110787864445496,1463.0,2022,SOJA,2.88
Zidak 2,52110787864445496,1463.0,2023,PŠENICE OZ.,7.88
Zidak 2,52110787864445496,1463.0,2024,PŠENICE OZ.,8.77
ŽLÁBKA,55535434370925240,1464.0,2017,PŠENICE OZ.,7.65
ŽLÁBKA,55535434370925240,1464.0,2018,ŘEPKA,4.13
ŽLÁBKA,55535434370925240,1464.0,2019,PŠENICE OZ.,7.16
ŽLÁBKA,55535434370925240,1464.0,2020,PŠENICE OZ.,7.4
ŽLÁBKA,55535434370925240,1464.0,2021,ŘEPKA,3.73
ŽLÁBKA,55535434370925240,1464.0,2022,PŠENICE OZ.,6.12
ŽLÁBKA,55535434370925240,1464.0,2023,PŠENICE OZ.,9.21
ŽLÁBKA,55535434370925240,1464.0,2024,ŘEPKA,3
ŽLÁBKA PETERSIK,57600483971318288,1424.0,2022,PŠENICE OZ.,6.39
ŽLÁBKA PETERSIK,57600483971318288,1424.0,2023,PŠENICE OZ.,9.25
ŽLÁBKA PETERSIK,57600483971318288,1424.0,2024,ŘEPKA,3
